,acc,loss,lr,test accuracy,test loss,val_acc,val_loss
0,0.5234375,0.7841802946990356,0.0010000000474974513,0.4650000035762787,0.6938910621404648,0.5562499761581421,0.6931964159011841
1,0.534375011920929,0.6923932302743196,0.0010000000474974513,0.4699999988079071,0.6931922107934951,0.42500001192092896,0.6933884620666504
2,0.526562511920929,0.6922763394191861,0.0010000000474974513,0.46000000834465027,0.6970494717359543,0.5249999761581421,0.7219730019569397
3,0.5234375,0.6923529019579291,0.0010000000474974513,0.4650000035762787,0.6967051637172699,0.5062500238418579,0.6617850065231323
4,0.5249999761581421,0.692193372361362,0.0010000000474974513,0.4650000035762787,0.6962819635868073,0.543749988079071,0.6937838792800903
5,0.503125011920929,0.6936878219246865,0.0010000000474974513,0.46000000834465027,0.6993117588758468,0.48750001192092896,0.7245415449142456
6,0.4828124940395355,0.6944969495758414,0.0010000000474974513,0.46000000834465027,0.6968512922525406,0.4749999940395355,0.6933414936065674
7,0.4984374940395355,0.693459622375667,0.0005000000237487257,0.46000000834465027,0.6972981184720993,0.4625000059604645,0.6932863593101501
8,0.5062500238418579,0.6931656653061509,0.0005000000237487257,0.46000000834465027,0.6966963642835617,0.4749999940395355,0.7094241976737976
9,0.4921875,0.6935695324093103,0.0005000000237487257,0.46000000834465027,0.6956856781244278,0.5,0.7063575387001038
10,0.4828124940395355,0.693672608025372,0.0002500000118743628,0.46000000834465027,0.6952700048685074,0.5375000238418579,0.6932058334350586
11,0.5093749761581421,0.6930424269288779,0.0002500000118743628,0.46000000834465027,0.6949678844213486,0.46875,0.6932111978530884
12,0.5218750238418579,0.6927229197695851,0.0002500000118743628,0.46000000834465027,0.6960861021280289,0.53125,0.6932365894317627
13,0.535937488079071,0.6922514824196696,0.0001250000059371814,0.46000000834465027,0.6958142864704132,0.5,0.6932583451271057
14,0.5406249761581421,0.6920049546286464,0.0001250000059371814,0.46000000834465027,0.6971243447065354,0.36250001192092896,0.6932888031005859
15,0.5531250238418579,0.6914206558838487,0.0001250000059371814,0.46000000834465027,0.6982942336797714,0.48750001192092896,0.6933314800262451
16,0.5078125,0.6930415173992515,6.25000029685907e-05,0.46000000834465027,0.6950142413377762,0.4375,0.6933305263519287
17,0.510937511920929,0.6929221710190177,6.25000029685907e-05,0.4699999988079071,0.6935475599765778,0.4312500059604645,0.7125514149665833
18,0.526562511920929,0.6923127766698599,6.25000029685907e-05,0.4650000035762787,0.6947207581996918,0.4124999940395355,0.6736356616020203
19,0.528124988079071,0.692233407124877,3.125000148429535e-05,0.46000000834465027,0.6957876789569855,0.4000000059604645,0.6733755469322205
20,0.5484374761581421,0.6913959808647633,3.125000148429535e-05,0.46000000834465027,0.695926439166069,0.53125,0.7138766050338745
21,0.5171874761581421,0.6926572101190687,3.125000148429535e-05,0.46000000834465027,0.7002310353517532,0.5062500238418579,0.6933590769767761
22,0.4765625,0.694319330342114,1.5625000742147677e-05,0.46000000834465027,0.6956938815116882,0.4375,0.6729875802993774
23,0.49531251192092896,0.6935464937239886,1.5625000742147677e-05,0.46000000834465027,0.6969616967439651,0.543749988079071,0.6730930805206299
24,0.47343748807907104,0.6944226523861289,1.5625000742147677e-05,0.46000000834465027,0.6970133858919144,0.45625001192092896,0.6733219027519226
25,0.510937511920929,0.6929110687226057,7.812500371073838e-06,0.46000000834465027,0.6970580744743348,0.5625,0.693347692489624
26,0.5218750238418579,0.6924724394455553,7.812500371073838e-06,0.46000000834465027,0.6960084611177444,0.5375000238418579,0.6933484077453613
27,0.504687488079071,0.6931613732129336,7.812500371073838e-06,0.46000000834465027,0.697172412276268,0.4749999940395355,0.6933480501174927
28,0.5062500238418579,0.6930981414392591,3.906250185536919e-06,0.46000000834465027,0.695347849726677,0.4937500059604645,0.7133886218070984
29,0.49531251192092896,0.6935360886156559,3.906250185536919e-06,0.46000000834465027,0.6951556766033172,0.46875,0.6933475732803345
